 


  
  

NCAA Baseball
Division IBatting Average
Through Games 06/27/2017


"Rank","Name","G","W-L","AB","H","BA"
"","Jackson St.","56","38-17-1","476","71"
"25","East Carolina","60","32-28","536","70"
"","Louisiana","57","35-21-1","519","70"
"","Quinnipiac","50","18-32","417","70"
"","Old Dominion","58","37-21","512","70"
"29","St. Bonaventure","48","26-22","422","69"
"","Belmont","60","31-29","533","69"
"","UNC Asheville","57","25-32","498","69"
"","Missouri","59","36-23","532","69"
"","Wake Forest","63","43-20","564","69"
"34","Campbell","57","25-32","503","68"
"35","Sam Houston","67","44-23","600","67"
"","Nevada","55","19-36","478","67"
"37","Rutgers","53","19-34","456","66"
"","Miami (OH)","56","22-34","493","66"
"","VMI","58","24-34","516","66"
"","Ark.-Pine Bluff","46","15-31","392","66"
"","Hartford","50","20-30","425","66"
"42","The Citadel","51","16-35","449","65"
"","Eastern Ill.","56","21-35","483","65"
"","Evansville","57","18-39","497","65"
"","Milwaukee","54","22-32","468","65"
"","Florida St.","69","46-23","619","65"
"","UMES","52","12-40","418","65"
"","Samford","59","33-26","511","65"
"49","NIU","55","17-38","475","64"
"","Fresno St.","60","35-25","537","64"
"51","Kentucky","66","43-23","576","63"
"","Western Mich.","53","24-29","467","63"
"","Houston Christian","54","29-25","473","63"
"","TCU","68","50-18","610","63"
"","Santa Clara","53","13-40","464","63"
"56","Boston College","53","25-28","453","62"
"","FIU","58","31-27","512","62"
"","New York Tech","42","5-36-1","329","62"
"","Maryland","61","38-23","533","62"
"","Southeast Mo. St.","55","29-26","484","62"
"","Marshall","54","25-29","471","62"
"62","Ball St.","58","30-28","514","61"
"","Rice","64","33-31","553","61"
"","Tennessee Tech","62","41-21","551","61"
"","Georgia Tech","55","27-28","494","61"
"","Hofstra","51","14-37","437","61"
"","San Diego","54","35-18-1","486","61"
"68","James Madison","51","24-27","441","60"
"","California","54","25-29","475","60"
"","Ohio","59","31-28","531","60"
"","Penn St.","55","18-37","475","60"
"","A&M-Corpus Christi","54","22-32","468","60"
"","N.C. Central","50","22-28","412","60"
"","Wofford","58","28-30","501","60"
"","Valparaiso","53","24-29","461","60"
"","Wagner","50","22-28","427","60"
"","Washington St.","53","24-29","463","60"
"","Utah Valley","54","18-36","468","60"
"79","Butler","51","31-20","451","59"
"","Ohio St.","56","22-34","495","59"
"","UTRGV","54","26-28","470","59"
"","Purdue Fort Wayne","52","9-43","432","59"
"","West Virginia","62","36-26","551","59"
"","Seattle U","56","20-35-1","480","59"
"","Texas Tech","62","45-17","553","59"
"","Tulane","58","27-31","511","59"
"","Vanderbilt","62","36-25-1","558","59"
"","Iona","51","25-26","423","59"
"89","Arizona","59","38-21","522","58"
"","Buffalo","51","17-34","428","58"
"","Delaware","57","34-23","501","58"
"","North Carolina","63","49-14","571","58"
"","Saint Joseph's","46","21-25","400","58"
"","South Dakota St.","50","26-24","434","58"
"","UT Martin","55","25-30","478","58"
"","Sacred Heart","59","23-36","490","58"
"97","Chicago St.","52","11-41","447","57"
"98","Kansas St.","55","29-26","487","56"
"","Arkansas","64","45-19","564","56"
"","Mount St. Mary's","47","8-39","382","56"
"","Maine","54","25-29","464","56"
"","Illinois","51","23-28","449","56"
"","Savannah St.","51","12-39","422","56"
"104","Alabama St.","56","31-25","489","55"
"","ULM","55","12-43","475","55"
"","Grambling","52","22-30","435","55"
"","Northwestern","57","27-30","500","55"
"108","Rhode Island","53","31-22","478","54"
"","Richmond","53","17-36","468","54"
"","George Washington","58","31-27","511","54"
"","Memphis","59","30-29","530","54"
"","Illinois St.","56","16-40","483","54"
"","DBU","63","42-21","543","54"
"","Elon","56","24-32","491","54"
"","SFA","57","29-28","491","54"
"","William & Mary","57","32-25","502","54"
"","Winthrop","58","34-24","514","54"
"","New Orleans","59","30-28-1","523","54"
"","Niagara","48","24-24","408","54"
"","Northern Colo.","54","24-30","461","54"
"121","Kent St.","55","37-18","493","53"
"","Nicholls","56","29-27","488","53"
"","Georgia","57","25-32","502","53"
"","South Alabama","61","40-21","537","53"
"","Alcorn","45","12-33","374","53"
"","LIU","50","22-28","408","53"
"127","George Mason","59","26-33","522","52"
"","Mississippi Val.","41","7-34","343","52"
"","Rider","53","24-28-1","441","52"
"","Pacific","53","18-35","449","52"
"","Arizona St.","55","23-32","483","52"
"","Western Ill.","50","18-32","423","52"
"","Florida","71","52-19","644","52"
"","Marist","55","32-23","468","52"
"","Little Rock","55","21-34","488","52"
"","Longwood","53","19-34","463","52"
"","UNCW","59","30-29","516","52"
"","Bowling Green","49","15-34","430","52"
"139","Arkansas St.","55","28-27","487","51"
"","Jacksonville","60","36-24","539","51"
"","Indiana St.","55","29-26","472","51"
"","Duke","58","30-28","511","51"
"","Saint Peter's","38","0-38","294","51"
"","Norfolk St.","48","26-22","408","51"
"145","NC State","61","36-25","543","50"
"","San Francisco","57","29-28","513","50"
"","Coastal Carolina","57","37-19-1","514","50"
"","Austin Peay","58","28-30","519","50"
"","App State","55","19-36","473","50"
"","UAlbany","52","26-26","430","50"
"","Northern Ky.","58","25-33","497","50"
"","Texas A&M","64","41-23","587","50"
"","Xavier","61","34-27","531","50"
"","Southern California","55","21-34","485","50"
"","Kennesaw St.","57","25-32","495","50"
"","Harvard","42","19-23","336","50"
"157","Lipscomb","56","28-28","497","49"
"","SIUE","52","23-29","447","49"
"","Kansas","58","30-28","504","49"
"","Lafayette","52","8-44","419","49"
"","Coppin St.","42","11-31","341","49"
"","Charleston So.","51","22-29","450","49"
"","UNC Greensboro","60","36-24","524","49"
"164","St. John's (NY)","55","42-13","500","48"
"","Miami (FL)","58","31-27","517","48"
"","UNLV","56","20-36","490","48"
"","ETSU","59","30-29","526","48"
"","Bradley","51","20-31","435","48"
"","Towson","54","20-34","468","48"
"","Missouri St.","63","43-20","556","48"
"","Lehigh","50","21-29","407","48"
"","Gardner-Webb","55","25-30","485","48"
"","Western Caro.","56","28-28","488","48"
"174","USC Upstate","55","24-31","491","47"
"","Youngstown St.","55","15-40","479","47"
"","Northwestern St.","54","20-34","466","47"
"","Pepperdine","52","20-32","479","47"
"","Saint Mary's (CA)","57","37-20","521","47"
"","Manhattan","53","18-35","430","47"
"","Michigan","59","42-17","533","47"
"","Holy Cross","53","24-29","437","47"
"","La Salle","51","10-41","437","47"
"","Louisville","65","53-12","585","47"
"","CSUN","55","26-29","485","47"
"","Canisius","57","35-22","486","47"
"","Central Conn. St.","58","36-22","494","47"
"","Central Mich.","59","31-28","527","47"
"188","Air Force","53","27-26","463","46"
"","Ole Miss","57","32-25","505","46"
"","Morehead St.","59","36-23","522","46"
"","UC Riverside","54","22-32","484","46"
"","Massachusetts","47","15-32","407","46"
"","Long Beach St.","63","42-20-1","565","46"
"","Saint Louis","57","35-22","502","46"
"195","Texas","63","39-24","560","45"
"","Virginia","59","43-16","523","45"
"","NJIT","49","9-40","406","45"
"","Davidson","61","35-26","550","45"
"","LSU","72","52-20","639","45"
"","Auburn","63","37-26","562","45"
"","Oklahoma","59","35-24","516","45"
"202","Tennessee","52","27-25","466","44"
"","Navy","54","37-17","456","44"
"","New Mexico","58","30-27-1","508","44"
"","Pittsburgh","53","23-30","466","44"
"","Radford","59","27-32","519","44"
"","FDU","46","12-34","370","44"
"","Seton Hall","53","29-24","468","44"
"","Fla. Atlantic","57","35-21-1","508","44"
"","CSU Bakersfield","56","32-24","485","44"
"","UCLA","57","30-27","514","44"
"","San Diego St.","63","42-21","567","44"
"213","South Carolina","60","35-25","540","43"
"","UT Arlington","55","30-25","492","43"
"","Troy","56","31-25","503","43"
"","Virginia Tech","55","23-32","485","43"
"","Sacramento St.","61","32-29","540","43"
"","Portland","52","10-41-1","445","43"
"","Purdue","56","29-27","494","43"
"","Lamar University","58","33-25","505","43"
"","Bryant","55","29-26","467","43"
"","Omaha","52","12-40","431","43"
"223","Siena","50","20-28-2","415","42"
"","Cal St. Fullerton","63","39-24","561","42"
"","Liberty","55","32-23","490","42"
"","Jacksonville St.","56","30-26","496","42"
"227","Col. of Charleston","59","28-31","519","41"
"","Southeastern La.","59","37-22","522","41"
"","Texas St.","59","29-30","525","41"
"","Charlotte","58","34-24","513","41"
"","N.C. A&T","53","28-25","441","41"
"","UConn","58","33-25","513","41"
"","Princeton","41","12-28-1","328","41"
"","Georgetown","55","27-28","486","41"
"","Ga. Southern","59","38-21","529","41"
"","UC Santa Barbara","56","24-32","487","41"
"","UCF","62","40-22","558","41"
"","Northeastern","54","29-25","470","41"
"239","Southern U.","44","17-27","375","40"
"","Wright St.","59","38-21","525","40"
"","Houston","63","42-21","556","40"
"","Monmouth","48","20-28","398","40"
"","UTSA","57","29-28","504","40"
"244","Notre Dame","58","26-32","517","39"
"","High Point","53","30-23","469","39"
"","LMU (CA)","56","38-18","502","39"
"","Eastern Ky.","56","24-32","492","39"
"","Cal Poly","56","28-28","493","39"
"","UC Irvine","56","23-33","501","39"
"","Creighton","49","24-25","439","39"
"","BYU","59","38-21","527","39"
"252","Stetson","56","27-29","500","38"
"","Villanova","47","14-33","406","38"
"","Iowa","61","39-22","543","38"
"","Penn","45","23-22","376","38"
"","Nebraska","58","35-22-1","514","38"
"257","Southern Ill.","57","27-30","502","37"
"","Oregon","55","30-25","485","37"
"","UC Davis","51","21-30","447","37"
"","Michigan St.","52","29-23","456","37"
"","Hawaii","51","28-23","457","37"
"","Furman","61","33-28","538","37"
"263","North Florida","57","33-24","509","36"
"","Utah","51","27-24","457","36"
"","Fairfield","55","31-24","475","36"
"","Indiana","60","34-24-2","542","36"
"","McNeese","57","37-20","496","36"
"268","New Mexico St.","57","35-22","498","35"
"","Oklahoma St.","57","30-27","507","35"
"","Delaware St.","47","22-25","386","35"
"","Alabama","54","19-34-1","484","35"
"","UIC","56","39-17","496","35"
"273","Yale","52","34-18","430","34"
"274","Columbia","41","18-23","335","33"
"","Central Ark.","60","34-26","527","33"
"276","Oral Roberts","59","43-16","529","32"
"","FGCU","63","43-20","559","32"
"","Clemson","63","42-21","569","32"
"","Louisiana Tech","56","36-20","498","32"
"","Baylor","57","34-23","501","32"
"","Fordham","51","27-24","443","32"
"282","Brown","37","13-24","304","31"
"","South Fla.","61","42-19","550","31"
"284","North Dakota St.","56","31-25","475","30"
"","Stony Brook","52","26-26","440","30"
"286","VCU","57","35-22","510","29"
"","Gonzaga","53","33-20","480","29"
"","Mercer","56","39-17","508","29"
"","Oregon St.","62","56-6","564","29"
"290","Stanford","58","42-16","518","28"
"","Dartmouth","40","22-17-1","335","28"
"","Cornell","38","21-17","307","28"
"","Washington","54","28-26","479","28"
"294","Binghamton","43","30-13","370","26"
"295","UMBC","48","23-25","405","19"
Reclassifying
"NR","Grand Canyon","54","29-25","478","79"
"NR","UIW","56","20-36","483","67"
"NR","Abilene Christian","56","13-43","483","63"
"NR","UMass Lowell","48","22-26","397","53"

NCAA Baseball
Division IWL Pct
Through Games 06/27/2017


"Rank","Name","W","L","T","PCT"
"1","Oregon St.","56","6","0","0.903"
"2","Louisville","53","12","0","0.815"
"3","North Carolina","49","14","0","0.778"
"4","St. John's (NY)","42","13","0","0.764"
"5","Southern Miss.","50","16","0","0.758"
"6","TCU","50","18","0","0.735"
"7","Florida","52","19","0","0.732"
"8","Virginia","43","16","0","0.729"
"","Oral Roberts","43","16","0","0.729"
"10","Texas Tech","45","17","0","0.726"
"11","Stanford","42","16","0","0.724"
"12","LSU","52","20","0","0.722"
"13","Michigan","42","17","0","0.712"
"14","Arkansas","45","19","0","0.703"
"15","Binghamton","30","13","0","0.698"
"16","Mercer","39","17","0","0.696"
"","UIC","39","17","0","0.696"
"18","South Fla.","42","19","0","0.689"
"19","Jackson St.","38","17","1","0.688"
"20","Navy","37","17","0","0.685"
"21","Wake Forest","43","20","0","0.683"
"","FGCU","43","20","0","0.683"
"","Missouri St.","43","20","0","0.683"
"24","LMU (CA)","38","18","0","0.679"
"25","Long Beach St.","42","20","1","0.675"
"26","Kent St.","37","18","0","0.673"
"27","DBU","42","21","0","0.667"
"","San Diego St.","42","21","0","0.667"
"","Clemson","42","21","0","0.667"
"","Florida St.","46","23","0","0.667"
"","Houston","42","21","0","0.667"
"32","Tennessee Tech","41","21","0","0.661"
"33","Coastal Carolina","37","19","1","0.658"
"34","San Diego","35","18","1","0.657"
"35","Sam Houston","44","23","0","0.657"
"36","South Alabama","40","21","0","0.656"
"37","Yale","34","18","0","0.654"
"38","Kentucky","43","23","0","0.652"
"39","McNeese","37","20","0","0.649"
"","Saint Mary's (CA)","37","20","0","0.649"
"41","UCF","40","22","0","0.645"
"42","BYU","38","21","0","0.644"
"","Ga. Southern","38","21","0","0.644"
"","Arizona","38","21","0","0.644"
"","Wright St.","38","21","0","0.644"
"46","Louisiana Tech","36","20","0","0.643"
"47","Texas A&M","41","23","0","0.641"
"48","Iowa","39","22","0","0.639"
"49","Old Dominion","37","21","0","0.638"
"50","Minnesota","36","21","0","0.632"
"51","Southeastern La.","37","22","0","0.627"
"52","Maryland","38","23","0","0.623"
"53","Louisiana","35","21","1","0.623"
"","Fla. Atlantic","35","21","1","0.623"
"55","Gonzaga","33","20","0","0.623"
"56","Central Conn. St.","36","22","0","0.621"
"57","Texas","39","24","0","0.619"
"","Cal St. Fullerton","39","24","0","0.619"
"59","VCU","35","22","0","0.614"
"","Saint Louis","35","22","0","0.614"
"","Canisius","35","22","0","0.614"
"","New Mexico St.","35","22","0","0.614"
"63","Nebraska","35","22","1","0.612"
"64","Missouri","36","23","0","0.610"
"","Morehead St.","36","23","0","0.610"
"66","Butler","31","20","0","0.608"
"67","UNC Greensboro","36","24","0","0.600"
"","Jacksonville","36","24","0","0.600"
"69","Mississippi St.","40","27","0","0.597"
"70","Delaware","34","23","0","0.596"
"","Baylor","34","23","0","0.596"
"72","Oklahoma","35","24","0","0.593"
"73","Bethune-Cookman","36","25","0","0.590"
"","NC State","36","25","0","0.590"
"75","Vanderbilt","36","25","1","0.589"
"76","Auburn","37","26","0","0.587"
"77","Charlotte","34","24","0","0.586"
"","Winthrop","34","24","0","0.586"
"79","Rhode Island","31","22","0","0.585"
"80","Fresno St.","35","25","0","0.583"
"","Indiana","34","24","2","0.583"
"","South Carolina","35","25","0","0.583"
"83","Marist","32","23","0","0.582"
"","Liberty","32","23","0","0.582"
"85","West Virginia","36","26","0","0.581"
"86","North Florida","33","24","0","0.579"
"87","Davidson","35","26","0","0.574"
"88","CSU Bakersfield","32","24","0","0.571"
"89","UConn","33","25","0","0.569"
"","Lamar University","33","25","0","0.569"
"91","Central Ark.","34","26","0","0.567"
"92","High Point","30","23","0","0.566"
"93","Fairfield","31","24","0","0.564"
"94","Dartmouth","22","17","1","0.563"
"95","Ole Miss","32","25","0","0.561"
"","William & Mary","32","25","0","0.561"
"97","Samford","33","26","0","0.559"
"98","Michigan St.","29","23","0","0.558"
"99","Xavier","34","27","0","0.557"
"100","Troy","31","25","0","0.554"
"","North Dakota St.","31","25","0","0.554"
"","Alabama St.","31","25","0","0.554"
"103","Cornell","21","17","0","0.553"
"104","Hawaii","28","23","0","0.549"
"105","Seton Hall","29","24","0","0.547"
"106","UT Arlington","30","25","0","0.545"
"","Oregon","30","25","0","0.545"
"108","Norfolk St.","26","22","0","0.542"
"","St. Bonaventure","26","22","0","0.542"
"110","Furman","33","28","0","0.541"
"111","Houston Christian","29","25","0","0.537"
"","Northeastern","29","25","0","0.537"
"113","Jacksonville St.","30","26","0","0.536"
"114","Miami (FL)","31","27","0","0.534"
"","FIU","31","27","0","0.534"
"","George Washington","31","27","0","0.534"
"117","East Carolina","32","28","0","0.533"
"118","Utah","27","24","0","0.529"
"","Fordham","27","24","0","0.529"
"120","N.C. A&T","28","25","0","0.528"
"121","Bryant","29","26","0","0.527"
"","Kansas St.","29","26","0","0.527"
"","Southeast Mo. St.","29","26","0","0.527"
"","Indiana St.","29","26","0","0.527"
"125","Oklahoma St.","30","27","0","0.526"
"","UCLA","30","27","0","0.526"
"127","New Mexico","30","27","1","0.526"
"128","Ohio","31","28","0","0.525"
"","Central Mich.","31","28","0","0.525"
"130","Presbyterian","32","29","0","0.525"
"","Sacramento St.","32","29","0","0.525"
"132","South Dakota St.","26","24","0","0.520"
"133","Tennessee","27","25","0","0.519"
"134","Washington","28","26","0","0.519"
"135","Nicholls","29","27","0","0.518"
"","Purdue","29","27","0","0.518"
"137","Ball St.","30","28","0","0.517"
"","Duke","30","28","0","0.517"
"","Kansas","30","28","0","0.517"
"140","New Orleans","30","28","1","0.517"
"141","Belmont","31","29","0","0.517"
"142","Rice","33","31","0","0.516"
"143","Penn","23","22","0","0.511"
"144","Florida A&M","27","26","0","0.509"
"","Air Force","27","26","0","0.509"
"146","Arkansas St.","28","27","0","0.509"
"147","San Francisco","29","28","0","0.509"
"","UTSA","29","28","0","0.509"
"","SFA","29","28","0","0.509"
"150","Memphis","30","29","0","0.508"
"","UNCW","30","29","0","0.508"
"","ETSU","30","29","0","0.508"
"153","Cal Poly","28","28","0","0.500"
"","UAlbany","26","26","0","0.500"
"","Lipscomb","28","28","0","0.500"
"","Niagara","24","24","0","0.500"
"","Western Caro.","28","28","0","0.500"
"","Stony Brook","26","26","0","0.500"
"159","Texas St.","29","30","0","0.492"
"","Murray St.","29","30","0","0.492"
"161","Georgetown","27","28","0","0.491"
"","Georgia Tech","27","28","0","0.491"
"163","Iona","25","26","0","0.490"
"164","Creighton","24","25","0","0.490"
"165","Wofford","28","30","0","0.483"
"","Wichita St.","28","30","0","0.483"
"","Austin Peay","28","30","0","0.483"
"","Cincinnati","28","30","0","0.483"
"169","Stetson","27","29","0","0.482"
"170","UTRGV","26","28","0","0.481"
"171","UMBC","23","25","0","0.479"
"172","Col. of Charleston","28","31","0","0.475"
"173","Southern Ill.","27","30","0","0.474"
"","Northwestern","27","30","0","0.474"
"175","CSUN","26","29","0","0.473"
"176","Boston College","25","28","0","0.472"
"177","James Madison","24","27","0","0.471"
"178","Delaware St.","22","25","0","0.468"
"179","Tulane","27","31","0","0.466"
"180","Maine","25","29","0","0.463"
"","Marshall","25","29","0","0.463"
"","California","25","29","0","0.463"
"183","Rider","24","28","1","0.462"
"184","Radford","27","32","0","0.458"
"185","Saint Joseph's","21","25","0","0.457"
"186","Gardner-Webb","25","30","0","0.455"
"","UT Martin","25","30","0","0.455"
"188","Washington St.","24","29","0","0.453"
"","Western Mich.","24","29","0","0.453"
"","Holy Cross","24","29","0","0.453"
"","Valparaiso","24","29","0","0.453"
"192","Harvard","19","23","0","0.452"
"193","Illinois","23","28","0","0.451"
"194","Notre Dame","26","32","0","0.448"
"195","Army West Point","25","31","0","0.446"
"196","Northern Colo.","24","30","0","0.444"
"197","SIUE","23","29","0","0.442"
"198","George Mason","26","33","0","0.441"
"199","LIU","22","28","0","0.440"
"","Wagner","22","28","0","0.440"
"","N.C. Central","22","28","0","0.440"
"202","Columbia","18","23","0","0.439"
"203","UNC Asheville","25","32","0","0.439"
"","Campbell","25","32","0","0.439"
"","Kennesaw St.","25","32","0","0.439"
"","Georgia","25","32","0","0.439"
"207","USC Upstate","24","31","0","0.436"
"","Middle Tenn.","24","31","0","0.436"
"","UAB","24","31","0","0.436"
"210","Eastern Mich.","27","35","0","0.435"
"211","Pittsburgh","23","30","0","0.434"
"212","Charleston So.","22","29","0","0.431"
"213","Northern Ky.","25","33","0","0.431"
"214","Elon","24","32","0","0.429"
"","Bucknell","21","28","0","0.429"
"","UC Santa Barbara","24","32","0","0.429"
"","Eastern Ky.","24","32","0","0.429"
"218","Grambling","22","30","0","0.423"
"219","Lehigh","21","29","0","0.420"
"","Siena","20","28","2","0.420"
"221","Virginia Tech","23","32","0","0.418"
"","Arizona St.","23","32","0","0.418"
"223","Monmouth","20","28","0","0.417"
"224","VMI","24","34","0","0.414"
"225","UC Davis","21","30","0","0.412"
"226","UC Irvine","23","33","0","0.411"
"227","UC Riverside","22","32","0","0.407"
"","Milwaukee","22","32","0","0.407"
"","A&M-Corpus Christi","22","32","0","0.407"
"230","Georgia St.","22","33","0","0.400"
"","Hartford","20","30","0","0.400"
"232","Miami (OH)","22","34","0","0.393"
"","Ohio St.","22","34","0","0.393"
"234","Bradley","20","31","0","0.392"
"235","Sacred Heart","23","36","0","0.390"
"236","Southern U.","17","27","0","0.386"
"237","Pepperdine","20","32","0","0.385"
"238","Southern California","21","34","0","0.382"
"","Little Rock","21","34","0","0.382"
"240","Eastern Ill.","21","35","0","0.375"
"241","Texas Southern","20","34","0","0.370"
"","Northwestern St.","20","34","0","0.370"
"","Towson","20","34","0","0.370"
"244","Seattle U","20","35","1","0.366"
"245","Dayton","20","35","0","0.364"
"246","Alabama","19","34","1","0.361"
"247","Quinnipiac","18","32","0","0.360"
"","Western Ill.","18","32","0","0.360"
"249","Rutgers","19","34","0","0.358"
"","Longwood","19","34","0","0.358"
"251","UNLV","20","36","0","0.357"
"252","San Jose St.","19","35","1","0.355"
"253","Brown","13","24","0","0.351"
"254","Prairie View","20","37","0","0.351"
"255","App State","19","36","0","0.345"
"","Nevada","19","36","0","0.345"
"257","Pacific","18","35","0","0.340"
"","Manhattan","18","35","0","0.340"
"259","Buffalo","17","34","0","0.333"
"","Utah Valley","18","36","0","0.333"
"261","Penn St.","18","37","0","0.327"
"262","Ark.-Pine Bluff","15","31","0","0.326"
"263","Richmond","17","36","0","0.321"
"264","Massachusetts","15","32","0","0.319"
"265","Evansville","18","39","0","0.316"
"266","The Citadel","16","35","0","0.314"
"267","NIU","17","38","0","0.309"
"268","Bowling Green","15","34","0","0.306"
"269","Princeton","12","28","1","0.305"
"270","Oakland","17","40","0","0.298"
"271","Villanova","14","33","0","0.298"
"272","Toledo","17","41","0","0.293"
"273","Western Ky.","16","39","0","0.291"
"274","Illinois St.","16","40","0","0.286"
"275","Hofstra","14","37","0","0.275"
"276","Youngstown St.","15","40","0","0.273"
"277","Alcorn","12","33","0","0.267"
"278","Coppin St.","11","31","0","0.262"
"279","FDU","12","34","0","0.261"
"280","Santa Clara","13","40","0","0.245"
"281","Savannah St.","12","39","0","0.235"
"282","UMES","12","40","0","0.231"
"","Omaha","12","40","0","0.231"
"284","ULM","12","43","0","0.218"
"285","Chicago St.","11","41","0","0.212"
"286","Alabama A&M","12","45","0","0.211"
"287","Portland","10","41","1","0.202"
"288","La Salle","10","41","0","0.196"
"289","NJIT","9","40","0","0.184"
"290","Purdue Fort Wayne","9","43","0","0.173"
"291","Mississippi Val.","7","34","0","0.171"
"292","Mount St. Mary's","8","39","0","0.170"
"293","Lafayette","8","44","0","0.154"
"294","New York Tech","5","36","1","0.131"
"295","Saint Peter's","0","38","0","0.000"
Reclassifying
"NR","Grand Canyon","29","25","0","0.537"
"NR","UMass Lowell","22","26","0","0.458"
"NR","UIW","20","36","0","0.357"
"NR","Abilene Christian","13","43","0","0.232"

NCAA Baseball
Division IWHIP
Through Games 06/27/2017


"Rank","Name","IP","W-L","BB","HA","WHIP"
"1","Oregon St.","564.0","56-6","162","393","0.98"
"2","UIC","496.1","39-17","166","386","1.11"
"3","Long Beach St.","565.1","42-20-1","153","482","1.12"
"4","Louisville","585.0","53-12","203","469","1.15"
"5","LMU (CA)","502.1","38-18","150","448","1.19"
"6","Missouri","532.0","36-23","192","449","1.20"
"7","Louisiana","519.2","35-21-1","217","412","1.21"
"8","North Carolina","571.2","49-14","232","460","1.21"
"9","Ole Miss","505.1","32-25","163","451","1.22"
"10","UCF","558.1","40-22","202","480","1.22"
"11","TCU","610.1","50-18","208","538","1.22"
"12","Michigan","533.1","42-17","197","458","1.23"
"13","Arkansas","564.0","45-19","207","487","1.23"
"14","Kentucky","576.2","43-23","217","496","1.24"
"15","Vanderbilt","558.2","36-25-1","227","464","1.24"
"16","Stanford","518.1","42-16","163","479","1.24"
"17","Clemson","569.2","42-21","143","563","1.24"
"18","St. John's (NY)","500.1","42-13","181","440","1.24"
"19","Cal St. Fullerton","561.1","39-24","159","541","1.25"
"20","Texas","560.1","39-24","228","473","1.25"
"21","Florida St.","619.1","46-23","211","566","1.25"
"22","Houston","556.2","42-21","141","558","1.26"
"23","Texas A&M","587.0","41-23","213","525","1.26"
"24","South Fla.","550.1","42-19","226","467","1.26"
"25","Missouri St.","556.2","43-20","211","490","1.26"
"26","UCLA","514.0","30-27","201","447","1.26"
"27","Binghamton","370.2","30-13","134","334","1.26"
"28","LSU","639.2","52-20","273","540","1.27"
"29","Kent St.","493.0","37-18","188","439","1.27"
"30","South Carolina","540.0","35-25","219","470","1.28"
"31","Oregon","485.0","30-25","143","476","1.28"
"32","Cal Poly","493.1","28-28","158","472","1.28"
"33","Sacramento St.","540.0","32-29","182","510","1.28"
"34","Seton Hall","468.0","29-24","188","416","1.29"
"35","Hawaii","457.0","28-23","114","479","1.30"
"36","Minnesota","515.0","36-21","210","460","1.30"
"37","Butler","451.2","31-20","209","379","1.30"
"38","Florida","644.1","52-19","219","621","1.30"
"39","Wright St.","525.1","38-21","192","497","1.31"
"40","Virginia","523.0","43-16","234","454","1.32"
"41","Auburn","562.0","37-26","181","559","1.32"
"42","Southeastern La.","522.1","37-22","179","511","1.32"
"43","Maryland","533.2","38-23","177","529","1.32"
"44","UT Arlington","492.0","30-25","164","487","1.32"
"45","North Dakota St.","475.0","31-25","192","438","1.33"
"46","Sam Houston","600.0","44-23","206","591","1.33"
"47","Rhode Island","478.0","31-22","209","427","1.33"
"48","Tennessee","466.1","27-25","168","454","1.33"
"49","VCU","510.0","35-22","180","502","1.34"
"50","Nebraska","514.1","35-22-1","165","523","1.34"
"51","Miami (FL)","517.2","31-27","238","456","1.34"
"52","Dartmouth","335.1","22-17-1","98","354","1.35"
"53","Fairfield","475.2","31-24","147","495","1.35"
"54","Gonzaga","480.2","33-20","143","507","1.35"
"55","Oral Roberts","529.1","43-16","222","494","1.35"
"56","Fordham","443.1","27-24","191","409","1.35"
"57","Wake Forest","564.1","43-20","240","524","1.35"
"58","FGCU","559.0","43-20","181","576","1.35"
"59","East Carolina","536.1","32-28","201","528","1.36"
"60","Louisiana Tech","498.2","36-20","167","511","1.36"
"61","Creighton","439.1","24-25","150","448","1.36"
"62","Marist","468.1","32-23","193","445","1.36"
"63","San Diego St.","567.1","42-21","188","585","1.36"
"64","Washington","479.2","28-26","176","478","1.36"
"65","Southern Miss.","595.0","50-16","215","600","1.37"
"66","Stetson","500.0","27-29","216","469","1.37"
"67","West Virginia","551.0","36-26","255","501","1.37"
"68","Radford","519.1","27-32","182","532","1.37"
"69","Duke","511.1","30-28","212","492","1.38"
"70","Charlotte","513.1","34-24","176","531","1.38"
"71","Troy","503.0","31-25","191","502","1.38"
"72","Canisius","486.2","35-22","207","464","1.38"
"73","Michigan St.","456.0","29-23","162","467","1.38"
"74","North Florida","509.1","33-24","181","522","1.38"
"75","Texas Tech","553.0","45-17","271","493","1.38"
"76","Furman","538.0","33-28","156","588","1.38"
"77","Navy","456.0","37-17","159","472","1.38"
"78","Fla. Atlantic","508.1","35-21-1","192","514","1.39"
"79","Xavier","531.0","34-27","212","528","1.39"
"80","San Francisco","513.2","29-28","195","522","1.40"
"81","South Alabama","537.0","40-21","195","556","1.40"
"82","Indiana","542.0","34-24-2","161","597","1.40"
"83","Penn","376.1","23-22","141","386","1.40"
"84","Ga. Southern","529.1","38-21","210","532","1.40"
"85","Utah","457.2","27-24","184","459","1.40"
"86","Wichita St.","511.1","28-30","218","501","1.41"
"87","Norfolk St.","408.0","26-22","175","399","1.41"
"88","Pittsburgh","466.2","23-30","171","486","1.41"
"89","Niagara","408.0","24-24","201","374","1.41"
"90","Winthrop","514.2","34-24","185","542","1.41"
"91","Jackson St.","476.1","38-17-1","207","466","1.41"
"92","Iona","423.2","25-26","179","421","1.42"
"93","Indiana St.","472.1","29-26","198","472","1.42"
"94","Saint Mary's (CA)","521.0","37-20","183","558","1.42"
